Start Time (UTC),Stop Time (UTC),Duration (sec),Destination IP,External ID,Protected Object,Protocol,Bandwidth (bps)
2025-11-05 03:08:45,,375,142.160.101.91,10554069,SOC-CrownITtoBX-01,UDP,11910000
2025-11-05 13:57:44,,255,216.208.222.77,10554157,LAC-EDGE-01,OTHER,164580000
2025-11-05 17:33:45,,69,206.47.249.243,10554213,SOC-ICN-DMZ,OTHER,138240000
2025-11-05 17:33:45,,375,206.47.249.243,10554213,SOC-ICN-DMZ,TCP,138240000
2025-11-05 18:15:35,,1,67.71.195.2,10554227,BBMM-HAC-01,UDP,256200000
2025-11-05 18:15:35,,384,67.71.195.2,10554227,BBMM-HAC-01,OTHER,790970000
2025-11-05 19:50:45,,555,198.235.214.134,10554258,SOC-DNSRCSRV-01,OTHER,324928
2025-11-06 17:24:35,,325,67.71.195.2,10554510,BBMM-HAC-01,UDP,321670000
2025-11-06 18:41:45,,374,207.164.26.130,10554525,BBMM-GMIC-01,OTHER,410220000
2025-11-07 01:12:36,,263,174.90.47.98,10554654,BBMM-GOO-BB-13,OTHER,152300000
2025-11-07 19:14:42,,258,207.236.132.74,10554856,BBMM-GOO-BB-13,OTHER,155840000
2025-11-07 20:16:27,,272,216.208.222.66,10554886,LAC-EDGE-01,OTHER,173080000
2025-11-07 21:58:45,,68,206.47.249.243,10554921,SOC-ICN-DMZ,OTHER,123410000
2025-11-07 21:58:45,,314,206.47.249.243,10554921,SOC-ICN-DMZ,TCP,123410000
2025-11-08 02:27:45,,315,198.235.214.134,10554996,SOC-DNSRCSRV-01,OTHER,367584
2025-11-08 16:07:45,,69,142.166.165.146,10555115,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,18900000
2025-11-08 16:07:45,,315,142.166.165.146,10555115,SOC-IT-ALIANTSTJOHN-DMZ,TCP,18900000
2025-11-09 04:08:45,,255,216.208.191.173,10555243,BBMM-GOO-06,OTHER,64608
2025-11-09 04:24:42,,257,76.66.233.170,10555245,BBMM-GOO-BB-13,OTHER,147800000
2025-11-09 05:17:45,,434,198.235.214.134,10555253,SOC-DNSRCSRV-01,OTHER,1130000
2025-11-09 10:22:53,,0,205.193.192.21,10555287,BBMM-SHAR-01,OTHER,18140000
2025-11-09 10:22:53,,307,205.193.192.21,10555287,BBMM-SHAR-01,TCP,18140000
2025-11-10 08:03:45,,1215,142.160.101.91,10555548,SOC-CrownITtoBX-01,UDP,9440000
2025-11-10 16:57:06,,0,199.212.150.5,10555652,BBMM-SHAR-02,OTHER,164650000
2025-11-10 16:57:06,,294,199.212.150.5,10555652,BBMM-SHAR-02,TCP,164650000
2025-11-10 18:49:45,,128,67.69.184.220,10555675,BBMM-SOC-DNSVAR-01,OTHER,138520
2025-11-10 18:49:45,,375,67.69.184.220,10555675,BBMM-SOC-DNSVAR-01,UDP,138520
2025-11-10 19:39:45,,735,64.29.145.9,10555692,SOC-BellMediaALL-01,OTHER,34610000
2025-11-10 21:15:45,,248,198.235.214.134,10555718,SOC-DNSRCSRV-01,OTHER,438144
2025-11-10 21:15:45,,494,198.235.214.134,10555718,SOC-DNSRCSRV-01,TCP,438144
2025-11-10 21:49:02,,298,216.208.222.66,10555726,LAC-EDGE-01,OTHER,188080000
2025-11-10 22:44:55,,0,207.35.44.84,10555740,SOC-BTS-01,OTHER,19750000
2025-11-10 22:44:55,,304,207.35.44.84,10555740,SOC-BTS-01,TCP,19750000
2025-11-11 03:11:29,,0,198.103.198.207,10555821,BBMM-SHAR-01,OTHER,18080000
2025-11-11 03:15:45,,254,192.139.231.5,10555823,BBMM-CHEO-01,OTHER,1360000000
2025-11-11 13:15:27,,272,206.172.18.72,10555937,BBMM-ADQ-01,OTHER,488920000
2025-11-11 13:20:33,,266,204.101.158.194,10555939,BBMM-HAH-01,OTHER,1070000000
2025-11-11 17:10:20,,279,67.71.195.2,10556004,BBMM-HAC-01,UDP,306790000
2025-11-11 17:22:45,,65,184.150.80.71,10556011,SOC-Cablevision-01,OTHER,38688
2025-11-11 17:24:46,,313,142.217.192.254,10556012,SOC-Telebec-01,OTHER,269630000
2025-11-11 19:00:45,,495,67.71.195.2,10556051,BBMM-HAC-01,UDP,280870000
2025-11-11 19:12:45,,494,67.71.195.2,10556057,BBMM-HAC-01,UDP,292320000
2025-11-11 19:33:33,,0,208.94.109.2,10556066,BBMM_LCM_01,OTHER,907830000
2025-11-11 19:35:45,,6,207.164.26.130,10556068,BBMM-GMIC-01,OTHER,317890000
2025-11-11 19:35:45,,314,207.164.26.130,10556068,BBMM-GMIC-01,UDP,317890000
2025-11-11 19:53:45,,434,207.164.26.130,10556073,BBMM-GMIC-01,OTHER,230290000
2025-11-11 22:00:45,,614,142.113.118.133,10556125,SOC-CrownIT-02,OTHER,577090000
2025-11-12 00:03:45,,315,142.166.165.146,10556186,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,122560000
2025-11-12 03:10:45,,1335,142.166.165.138,10556263,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,43120000
2025-11-12 07:35:27,,453,216.208.222.66,10556319,LAC-EDGE-01,OTHER,165510000
2025-11-12 08:18:36,,323,216.208.222.70,10556324,LAC-EDGE-01,OTHER,205230000
2025-11-12 11:15:45,,375,198.235.214.134,10556336,SOC-DNSRCSRV-01,OTHER,476744
2025-11-12 13:13:45,,315,142.166.165.138,10556350,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,25110000
2025-11-12 13:59:45,,1034,67.71.195.2,10556360,BBMM-HAC-01,UDP,296310000
2025-11-12 14:19:11,,0,67.71.195.2,10556364,BBMM-HAC-01,UDP,252420000
2025-11-12 14:19:11,,349,67.71.195.2,10556364,BBMM-HAC-01,OTHER,415150000
2025-11-12 14:27:39,,0,67.71.195.2,10556367,BBMM-HAC-01,UDP,400480000
2025-11-12 14:27:39,,380,67.71.195.2,10556367,BBMM-HAC-01,OTHER,423330000
2025-11-12 14:36:45,,66,67.71.195.2,10556369,BBMM-HAC-01,OTHER,588150000
2025-11-12 14:36:45,,374,67.71.195.2,10556369,BBMM-HAC-01,UDP,588150000
2025-11-12 14:46:19,,401,67.71.195.2,10556373,BBMM-HAC-01,UDP,286100000
2025-11-12 15:41:31,,0,216.208.222.66,10556389,LAC-EDGE-01,OTHER,181120000
2025-11-12 15:41:31,,809,142.113.118.133,10556386,SOC-CrownIT-02,OTHER,522669992
2025-11-12 17:07:45,,255,162.53.198.9,10556405,BBMM-LCL1-01,OTHER,714860000
2025-11-13 14:20:45,,254,207.35.60.226,10556721,BBMM-LCU-01,OTHER,110980000
2025-11-13 15:26:45,,254,207.164.26.130,10556741,BBMM-GMIC-01,OTHER,254150000
2025-11-13 17:29:04,,295,216.208.222.66,10556766,LAC-EDGE-01,OTHER,162940000
2025-11-13 18:25:45,,554,142.113.117.189,10556781,SOC-CrownIT-01,OTHER,1640000000
2025-11-13 18:56:13,,287,216.208.222.66,10556791,LAC-EDGE-01,OTHER,171550000
2025-11-13 19:03:45,,428,67.69.184.231,10556794,BBMM-SOC-DNSVAR-01,OTHER,70944
2025-11-13 19:03:45,,428,67.69.184.231,10556794,BBMM-SOC-DNSVAR-01,UDP,70944
2025-11-13 19:12:45,,69,67.69.184.228,10556798,BBMM-SOC-DNSVAR-01,OTHER,70960
2025-11-13 19:12:45,,69,67.69.184.228,10556798,BBMM-SOC-DNSVAR-01,UDP,70960
2025-11-13 19:11:45,,189,67.69.184.236,10556797,BBMM-SOC-DNSVAR-01,OTHER,70696
2025-11-13 19:11:45,,434,67.69.184.236,10556797,BBMM-SOC-DNSVAR-01,UDP,70696
2025-11-13 19:18:45,,186,67.69.184.227,10556800,BBMM-SOC-DNSVAR-01,OTHER,141384
2025-11-13 19:18:45,,186,67.69.184.227,10556800,BBMM-SOC-DNSVAR-01,UDP,141384
2025-11-13 19:25:45,,248,67.69.184.224,10556805,BBMM-SOC-DNSVAR-01,OTHER,70976
2025-11-13 19:25:45,,248,67.69.184.224,10556805,BBMM-SOC-DNSVAR-01,UDP,70976
2025-11-13 19:26:45,,248,67.69.184.231,10556807,BBMM-SOC-DNSVAR-01,OTHER,70696
2025-11-13 19:25:45,,675,67.69.184.231,10556807,BBMM-SOC-DNSVAR-01,UDP,70696
2025-11-13 19:42:45,,129,67.69.184.220,10556813,BBMM-SOC-DNSVAR-01,OTHER,70736
2025-11-13 19:42:45,,375,67.69.184.220,10556813,BBMM-SOC-DNSVAR-01,UDP,70736
2025-11-13 20:01:09,,0,216.208.222.66,10556823,LAC-EDGE-01,OTHER,224760000
2025-11-13 20:03:45,,186,67.69.184.232,10556824,BBMM-SOC-DNSVAR-01,OTHER,141424
2025-11-13 20:03:45,,434,67.69.184.232,10556824,BBMM-SOC-DNSVAR-01,UDP,141424
2025-11-13 20:17:45,,69,67.69.184.236,10556829,BBMM-SOC-DNSVAR-01,OTHER,70968
2025-11-13 20:17:45,,69,67.69.184.236,10556829,BBMM-SOC-DNSVAR-01,UDP,70968
2025-11-13 20:15:45,,249,67.69.184.227,10556826,BBMM-SOC-DNSVAR-01,OTHER,70720
2025-11-13 20:15:45,,734,67.69.184.227,10556826,BBMM-SOC-DNSVAR-01,UDP,70720
2025-11-13 20:28:45,,127,67.69.184.228,10556833,BBMM-SOC-DNSVAR-01,OTHER,70728
2025-11-13 20:28:45,,735,67.69.184.228,10556833,BBMM-SOC-DNSVAR-01,UDP,70728
2025-11-13 20:50:45,,185,67.69.184.223,10556841,BBMM-SOC-DNSVAR-01,OTHER,70968
2025-11-13 20:50:45,,185,67.69.184.223,10556841,BBMM-SOC-DNSVAR-01,UDP,70968
2025-11-13 20:52:45,,125,67.69.184.232,10556842,BBMM-SOC-DNSVAR-01,OTHER,70744
2025-11-13 20:50:45,,495,67.69.184.232,10556842,BBMM-SOC-DNSVAR-01,UDP,70744
2025-11-13 21:26:45,,67,67.69.184.220,10556851,BBMM-SOC-DNSVAR-01,OTHER,141584
2025-11-13 21:26:45,,67,67.69.184.220,10556851,BBMM-SOC-DNSVAR-01,UDP,141584
2025-11-13 21:27:45,,188,67.69.184.231,10556853,BBMM-SOC-DNSVAR-01,OTHER,70976
2025-11-13 21:27:45,,615,67.69.184.231,10556853,BBMM-SOC-DNSVAR-01,UDP,70976
2025-11-13 21:30:45,,488,67.69.184.228,10556855,BBMM-SOC-DNSVAR-01,OTHER,70968
2025-11-13 21:30:45,,974,67.69.184.228,10556855,BBMM-SOC-DNSVAR-01,UDP,70968
2025-11-13 22:12:45,,249,67.69.184.235,10556867,BBMM-SOC-DNSVAR-01,OTHER,70840
2025-11-13 22:12:45,,494,67.69.184.235,10556867,BBMM-SOC-DNSVAR-01,UDP,70840
2025-11-13 22:35:45,,69,67.69.184.228,10556870,BBMM-SOC-DNSVAR-01,OTHER,141616
2025-11-13 22:35:45,,69,67.69.184.228,10556870,BBMM-SOC-DNSVAR-01,UDP,141616
2025-11-13 22:36:45,,130,67.69.184.224,10556871,BBMM-SOC-DNSVAR-01,OTHER,70816
2025-11-13 22:36:45,,375,67.69.184.224,10556871,BBMM-SOC-DNSVAR-01,UDP,70816
2025-11-13 23:53:45,,129,67.69.184.235,10556897,BBMM-SOC-DNSVAR-01,OTHER,70944
2025-11-13 23:53:45,,374,67.69.184.235,10556897,BBMM-SOC-DNSVAR-01,UDP,70944
2025-11-14 06:39:45,,494,142.160.101.91,10557035,SOC-CrownITtoBX-01,UDP,20540000
2025-11-14 14:04:45,,254,192.139.231.5,10557112,BBMM-CHEO-01,OTHER,1390000000
2025-11-14 15:32:40,,320,216.208.222.66,10557142,LAC-EDGE-01,OTHER,278390000
2025-11-14 16:09:49,,311,216.208.222.66,10557156,LAC-EDGE-01,OTHER,441900000
2025-11-14 18:09:45,,495,67.70.246.138,10557182,BBMM-GOO-BB-19,OTHER,507380000
2025-11-14 18:51:45,,254,209.226.40.154,10557193,BBMM-LSY-02,OTHER,253380000
2025-11-14 19:17:45,,255,209.226.40.154,10557201,BBMM-LSY-02,OTHER,303350000
2025-11-14 23:21:10,,0,142.183.237.70,10557266,SOC_IAAS_E0590_WHI_CGNATv4,OTHER,969240000
2025-11-14 23:21:10,,349,142.183.237.70,10557266,SOC_IAAS_E0590_WHI_CGNATv4,UDP,2370000000
2025-11-15 03:00:45,,127,67.69.184.235,10557317,BBMM-SOC-DNSVAR-01,OTHER,71000
2025-11-15 03:00:45,,127,67.69.184.235,10557317,BBMM-SOC-DNSVAR-01,UDP,71000
2025-11-15 03:01:45,,128,67.69.184.232,10557318,BBMM-SOC-DNSVAR-01,OTHER,70976
2025-11-15 03:01:45,,614,67.69.184.232,10557318,BBMM-SOC-DNSVAR-01,UDP,70976
2025-11-15 03:17:45,,68,67.69.184.223,10557330,BBMM-SOC-DNSVAR-01,OTHER,70984
2025-11-15 03:17:45,,314,67.69.184.223,10557330,BBMM-SOC-DNSVAR-01,UDP,70984
2025-11-15 03:29:45,,188,67.69.184.224,10557337,BBMM-SOC-DNSVAR-01,OTHER,70888
2025-11-15 03:29:45,,435,67.69.184.224,10557337,BBMM-SOC-DNSVAR-01,UDP,70888
2025-11-15 03:37:45,,65,67.69.184.220,10557341,BBMM-SOC-DNSVAR-01,OTHER,70880
2025-11-15 03:37:45,,65,67.69.184.220,10557341,BBMM-SOC-DNSVAR-01,UDP,70880
2025-11-15 03:41:45,,247,67.69.184.228,10557344,BBMM-SOC-DNSVAR-01,OTHER,141936
2025-11-15 03:41:45,,735,67.69.184.228,10557344,BBMM-SOC-DNSVAR-01,UDP,141936
2025-11-15 03:57:45,,255,209.226.40.154,10557349,BBMM-LSY-02,OTHER,293090000
2025-11-15 04:05:45,,128,67.69.184.228,10557352,BBMM-SOC-DNSVAR-01,OTHER,70816
2025-11-15 04:05:45,,128,67.69.184.228,10557352,BBMM-SOC-DNSVAR-01,UDP,70816
2025-11-15 04:07:45,,249,67.69.184.231,10557354,BBMM-SOC-DNSVAR-01,OTHER,141624
2025-11-15 04:07:45,,614,67.69.184.231,10557354,BBMM-SOC-DNSVAR-01,UDP,141624
2025-11-15 04:16:45,,247,67.69.184.235,10557357,BBMM-SOC-DNSVAR-01,OTHER,70936
2025-11-15 04:16:45,,735,67.69.184.235,10557357,BBMM-SOC-DNSVAR-01,UDP,70936
2025-11-15 04:34:45,,127,67.69.184.227,10557359,BBMM-SOC-DNSVAR-01,OTHER,141816
2025-11-15 04:34:45,,374,67.69.184.227,10557359,BBMM-SOC-DNSVAR-01,UDP,141816
2025-11-15 04:54:45,,189,67.69.184.235,10557364,BBMM-SOC-DNSVAR-01,OTHER,70760
2025-11-15 04:54:45,,189,67.69.184.235,10557364,BBMM-SOC-DNSVAR-01,UDP,70760
2025-11-15 04:55:45,,129,67.69.184.220,10557365,BBMM-SOC-DNSVAR-01,OTHER,70936
2025-11-15 04:55:45,,374,67.69.184.220,10557365,BBMM-SOC-DNSVAR-01,UDP,70936
2025-11-15 05:03:45,,307,67.69.184.223,10557366,BBMM-SOC-DNSVAR-01,OTHER,70928
2025-11-15 05:03:45,,554,67.69.184.223,10557366,BBMM-SOC-DNSVAR-01,UDP,70928
2025-11-15 05:17:45,,186,67.69.184.220,10557372,BBMM-SOC-DNSVAR-01,OTHER,70728
2025-11-15 05:17:45,,186,67.69.184.220,10557372,BBMM-SOC-DNSVAR-01,UDP,70728
2025-11-15 05:22:45,,66,67.69.184.223,10557374,BBMM-SOC-DNSVAR-01,OTHER,70720
2025-11-15 05:22:45,,314,67.69.184.223,10557374,BBMM-SOC-DNSVAR-01,UDP,70720
2025-11-15 05:27:45,,248,67.69.184.227,10557376,BBMM-SOC-DNSVAR-01,OTHER,70704
2025-11-15 05:27:45,,248,67.69.184.227,10557376,BBMM-SOC-DNSVAR-01,UDP,70704
2025-11-15 05:30:45,,189,67.69.184.228,10557377,BBMM-SOC-DNSVAR-01,OTHER,70704
2025-11-15 05:30:45,,554,67.69.184.228,10557377,BBMM-SOC-DNSVAR-01,UDP,70704
2025-11-15 05:56:45,,247,67.69.184.223,10557388,BBMM-SOC-DNSVAR-01,OTHER,70816
2025-11-15 05:56:45,,247,67.69.184.223,10557388,BBMM-SOC-DNSVAR-01,UDP,70816
2025-11-15 06:02:45,,68,67.69.184.227,10557390,BBMM-SOC-DNSVAR-01,OTHER,70664
2025-11-15 05:56:45,,555,67.69.184.227,10557390,BBMM-SOC-DNSVAR-01,UDP,70664
2025-11-15 06:05:45,,129,67.69.184.236,10557391,BBMM-SOC-DNSVAR-01,OTHER,70784
2025-11-15 06:05:45,,554,67.69.184.236,10557391,BBMM-SOC-DNSVAR-01,UDP,70784
2025-11-15 06:21:45,,245,67.69.184.232,10557396,BBMM-SOC-DNSVAR-01,OTHER,70664
2025-11-15 06:21:45,,245,67.69.184.232,10557396,BBMM-SOC-DNSVAR-01,UDP,70664
2025-11-15 06:29:45,,127,67.69.184.236,10557398,BBMM-SOC-DNSVAR-01,OTHER,141280
2025-11-15 06:29:45,,495,67.69.184.236,10557398,BBMM-SOC-DNSVAR-01,UDP,141280
2025-11-15 06:37:45,,129,67.69.184.232,10557400,BBMM-SOC-DNSVAR-01,OTHER,70600
2025-11-15 06:37:45,,915,67.69.184.232,10557400,BBMM-SOC-DNSVAR-01,UDP,70600
2025-11-15 07:04:45,,68,67.69.184.231,10557406,BBMM-SOC-DNSVAR-01,OTHER,70688
2025-11-15 07:04:45,,434,67.69.184.231,10557406,BBMM-SOC-DNSVAR-01,UDP,70688
2025-11-15 07:23:45,,247,67.69.184.228,10557411,BBMM-SOC-DNSVAR-01,OTHER,70568
2025-11-15 07:23:45,,494,67.69.184.228,10557411,BBMM-SOC-DNSVAR-01,UDP,70568
2025-11-15 07:34:45,,67,67.69.184.236,10557417,BBMM-SOC-DNSVAR-01,OTHER,70560
2025-11-15 07:34:45,,67,67.69.184.236,10557417,BBMM-SOC-DNSVAR-01,UDP,70560
2025-11-15 07:38:45,,128,67.69.184.224,10557418,BBMM-SOC-DNSVAR-01,OTHER,141104
2025-11-15 07:34:45,,555,67.69.184.224,10557418,BBMM-SOC-DNSVAR-01,UDP,141104
2025-11-15 07:47:45,,65,67.69.184.223,10557421,BBMM-SOC-DNSVAR-01,OTHER,70656
2025-11-15 07:38:45,,614,67.69.184.223,10557421,BBMM-SOC-DNSVAR-01,UDP,70656
2025-11-15 07:48:45,,186,67.69.184.227,10557422,BBMM-SOC-DNSVAR-01,OTHER,141088
2025-11-15 07:48:45,,434,67.69.184.227,10557422,BBMM-SOC-DNSVAR-01,UDP,141088
2025-11-15 08:23:45,,65,67.69.184.227,10557431,BBMM-SOC-DNSVAR-01,OTHER,70640
2025-11-15 08:23:45,,675,67.69.184.227,10557431,BBMM-SOC-DNSVAR-01,UDP,70640
2025-11-15 08:34:45,,68,67.69.184.228,10557432,BBMM-SOC-DNSVAR-01,OTHER,70528
2025-11-15 08:34:45,,68,67.69.184.228,10557432,BBMM-SOC-DNSVAR-01,UDP,70528
2025-11-15 08:34:45,,68,67.69.184.235,10557433,BBMM-SOC-DNSVAR-01,OTHER,70528
2025-11-15 08:34:45,,554,67.69.184.235,10557433,BBMM-SOC-DNSVAR-01,UDP,70528
2025-11-15 08:45:45,,187,67.69.184.235,10557434,BBMM-SOC-DNSVAR-01,OTHER,70616
2025-11-15 08:34:45,,1335,67.69.184.235,10557434,BBMM-SOC-DNSVAR-01,UDP,70616
2025-11-15 09:06:45,,128,67.69.184.232,10557441,BBMM-SOC-DNSVAR-01,OTHER,70608
2025-11-15 09:06:45,,915,67.69.184.232,10557441,BBMM-SOC-DNSVAR-01,UDP,70608
2025-11-15 09:33:45,,126,67.69.184.232,10557449,BBMM-SOC-DNSVAR-01,OTHER,70504
2025-11-15 09:33:45,,126,67.69.184.232,10557449,BBMM-SOC-DNSVAR-01,UDP,70504
2025-11-15 09:33:45,,186,67.69.184.223,10557450,BBMM-SOC-DNSVAR-01,OTHER,70600
2025-11-15 09:33:45,,434,67.69.184.223,10557450,BBMM-SOC-DNSVAR-01,UDP,70600
2025-11-15 09:47:45,,125,67.69.184.228,10557453,BBMM-SOC-DNSVAR-01,OTHER,70520
2025-11-15 09:47:45,,374,67.69.184.228,10557453,BBMM-SOC-DNSVAR-01,UDP,70520
2025-11-15 09:52:45,,247,67.69.184.223,10557456,BBMM-SOC-DNSVAR-01,OTHER,70600
2025-11-15 09:52:45,,247,67.69.184.223,10557456,BBMM-SOC-DNSVAR-01,UDP,70600
2025-11-15 09:53:45,,247,67.69.184.231,10557457,BBMM-SOC-DNSVAR-01,OTHER,70600
2025-11-15 09:53:45,,675,67.69.184.231,10557457,BBMM-SOC-DNSVAR-01,UDP,70600
2025-11-15 10:03:45,,185,67.69.184.236,10557463,BBMM-SOC-DNSVAR-01,OTHER,70528
2025-11-15 10:03:45,,185,67.69.184.236,10557463,BBMM-SOC-DNSVAR-01,UDP,70528
2025-11-15 10:04:45,,125,67.69.184.224,10557464,BBMM-SOC-DNSVAR-01,OTHER,70528
2025-11-15 10:03:45,,435,67.69.184.224,10557464,BBMM-SOC-DNSVAR-01,UDP,70528
2025-11-15 10:03:45,,487,67.69.184.227,10557462,BBMM-SOC-DNSVAR-01,OTHER,70584
2025-11-15 10:03:45,,1154,67.69.184.227,10557462,BBMM-SOC-DNSVAR-01,UDP,70584
2025-11-15 10:33:45,,129,67.69.184.231,10557478,BBMM-SOC-DNSVAR-01,OTHER,70528
2025-11-15 10:33:45,,374,67.69.184.231,10557478,BBMM-SOC-DNSVAR-01,UDP,70528
2025-11-15 10:38:45,,246,67.69.184.220,10557484,BBMM-SOC-DNSVAR-01,OTHER,70616
2025-11-15 10:38:45,,1215,67.69.184.220,10557484,BBMM-SOC-DNSVAR-01,UDP,70616
2025-11-15 11:03:45,,248,67.69.184.224,10557494,BBMM-SOC-DNSVAR-01,OTHER,70648
2025-11-15 11:03:45,,248,67.69.184.224,10557494,BBMM-SOC-DNSVAR-01,UDP,70648
2025-11-15 11:03:45,,674,207.164.26.130,10557496,BBMM-GMIC-01,OTHER,237120000
2025-11-15 11:24:45,,65,67.69.184.228,10557502,BBMM-SOC-DNSVAR-01,OTHER,70656
2025-11-15 11:24:45,,435,67.69.184.228,10557502,BBMM-SOC-DNSVAR-01,UDP,70656
2025-11-15 11:35:45,,189,67.69.184.232,10557504,BBMM-SOC-DNSVAR-01,OTHER,141344
2025-11-15 11:35:45,,189,67.69.184.232,10557504,BBMM-SOC-DNSVAR-01,UDP,141344
2025-11-15 11:39:45,,130,67.69.184.220,10557506,BBMM-SOC-DNSVAR-01,OTHER,70664
2025-11-15 11:39:45,,554,67.69.184.220,10557506,BBMM-SOC-DNSVAR-01,UDP,70664
2025-11-15 11:51:45,,68,67.69.184.220,10557513,BBMM-SOC-DNSVAR-01,OTHER,141400
2025-11-15 11:51:45,,314,67.69.184.220,10557513,BBMM-SOC-DNSVAR-01,UDP,141400
2025-11-15 12:16:45,,125,67.69.184.227,10557519,BBMM-SOC-DNSVAR-01,OTHER,70760
2025-11-15 12:16:45,,125,67.69.184.227,10557519,BBMM-SOC-DNSVAR-01,UDP,70760
2025-11-15 12:18:45,,125,67.69.184.235,10557521,BBMM-SOC-DNSVAR-01,OTHER,141544
2025-11-15 12:18:45,,125,67.69.184.235,10557521,BBMM-SOC-DNSVAR-01,UDP,141544
2025-11-15 12:19:45,,125,67.69.184.224,10557522,BBMM-SOC-DNSVAR-01,OTHER,141536
2025-11-15 12:19:45,,435,67.69.184.224,10557522,BBMM-SOC-DNSVAR-01,UDP,141536
2025-11-15 12:47:45,,485,67.69.184.227,10557531,BBMM-SOC-DNSVAR-01,OTHER,70824
2025-11-15 12:47:45,,485,67.69.184.227,10557531,BBMM-SOC-DNSVAR-01,UDP,70824
2025-11-15 12:52:45,,245,67.69.184.236,10557532,BBMM-SOC-DNSVAR-01,OTHER,70824
2025-11-15 12:52:45,,245,67.69.184.236,10557532,BBMM-SOC-DNSVAR-01,UDP,70824
2025-11-15 12:55:45,,65,67.69.184.220,10557534,BBMM-SOC-DNSVAR-01,OTHER,141280
2025-11-15 12:55:45,,65,67.69.184.220,10557534,BBMM-SOC-DNSVAR-01,UDP,141280
2025-11-15 12:55:45,,186,67.69.184.223,10557536,BBMM-SOC-DNSVAR-01,OTHER,70640
2025-11-15 12:55:45,,975,67.69.184.223,10557536,BBMM-SOC-DNSVAR-01,UDP,70640
2025-11-16 19:22:45,,494,207.236.176.22,10557998,SOC-DNS-BI-Other,UDP,3300000
2025-11-17 05:56:39,,0,216.208.243.249,10558155,SOC_IAAS_J0400_Consumer_CGNATv4,OTHER,927360000
2025-11-17 05:56:39,,561,216.208.243.249,10558155,SOC_IAAS_J0400_Consumer_CGNATv4,UDP,22480000000
2025-11-17 06:06:01,,0,216.208.243.249,10558158,SOC_IAAS_J0400_Consumer_CGNATv4,OTHER,1950000000
2025-11-17 06:06:01,,419,216.208.243.249,10558158,SOC_IAAS_J0400_Consumer_CGNATv4,UDP,48170000000
2025-11-17 12:18:45,,67,67.69.184.227,10558197,BBMM-SOC-DNSVAR-01,OTHER,212424
2025-11-17 12:18:45,,67,67.69.184.227,10558197,BBMM-SOC-DNSVAR-01,UDP,212424
2025-11-17 12:20:45,,67,67.69.184.232,10558200,BBMM-SOC-DNSVAR-01,OTHER,141616
2025-11-17 12:20:45,,67,67.69.184.232,10558200,BBMM-SOC-DNSVAR-01,UDP,141616
2025-11-17 12:20:45,,67,67.69.184.231,10558202,BBMM-SOC-DNSVAR-01,OTHER,70808
2025-11-17 12:20:45,,67,67.69.184.231,10558202,BBMM-SOC-DNSVAR-01,UDP,70808
2025-11-17 12:20:45,,67,67.69.184.228,10558199,BBMM-SOC-DNSVAR-01,OTHER,70808
2025-11-17 12:20:45,,67,67.69.184.228,10558199,BBMM-SOC-DNSVAR-01,UDP,70808
2025-11-17 12:20:45,,128,67.69.184.224,10558203,BBMM-SOC-DNSVAR-01,OTHER,70808
2025-11-17 12:20:45,,128,67.69.184.224,10558203,BBMM-SOC-DNSVAR-01,UDP,70808
2025-11-17 12:21:45,,68,67.69.184.235,10558204,BBMM-SOC-DNSVAR-01,OTHER,141616
2025-11-17 12:21:45,,68,67.69.184.235,10558204,BBMM-SOC-DNSVAR-01,UDP,141616
2025-11-17 12:21:45,,68,67.69.184.236,10558205,BBMM-SOC-DNSVAR-01,OTHER,141616
2025-11-17 12:21:45,,68,67.69.184.236,10558205,BBMM-SOC-DNSVAR-01,UDP,141616
2025-11-17 12:20:45,,188,67.69.184.223,10558201,BBMM-SOC-DNSVAR-01,OTHER,212448
2025-11-17 12:20:45,,188,67.69.184.223,10558201,BBMM-SOC-DNSVAR-01,UDP,212448
2025-11-17 12:22:45,,249,67.69.184.220,10558206,BBMM-SOC-DNSVAR-01,OTHER,70816
2025-11-17 12:20:45,,855,67.69.184.220,10558206,BBMM-SOC-DNSVAR-01,UDP,70816
2025-11-17 12:39:45,,69,67.69.184.224,10558211,BBMM-SOC-DNSVAR-01,OTHER,212520
2025-11-17 12:20:45,,1515,67.69.184.224,10558211,BBMM-SOC-DNSVAR-01,UDP,212520
2025-11-17 12:45:45,,126,67.69.184.227,10558213,BBMM-SOC-DNSVAR-01,OTHER,70864
2025-11-17 12:45:45,,126,67.69.184.227,10558213,BBMM-SOC-DNSVAR-01,UDP,70864
2025-11-17 12:48:45,,67,67.69.184.235,10558214,BBMM-SOC-DNSVAR-01,OTHER,141728
2025-11-17 12:48:45,,375,67.69.184.235,10558214,BBMM-SOC-DNSVAR-01,UDP,141728
2025-11-17 12:53:45,,128,67.69.184.231,10558218,BBMM-SOC-DNSVAR-01,OTHER,70864
2025-11-17 12:53:45,,128,67.69.184.231,10558218,BBMM-SOC-DNSVAR-01,UDP,70864
2025-11-17 12:52:45,,188,67.69.184.223,10558216,BBMM-SOC-DNSVAR-01,OTHER,70888
